Id,Name,Duration,CalcPrio,LastRun,LastResults,Verdict,Cycle,DurationGroup,TimeGroup
24706,100517,105072,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24707,100529,104466,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0, 0]",0,249,2,0
24708,100500,102245,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24709,100483,103439,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24710,100473,104208,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0,249,2,0
24711,100507,102730,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 1, 0]",0,249,2,0
24712,100437,105447,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24713,100525,80217,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24714,100441,107015,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24715,100501,102597,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",1,249,2,0
24716,100463,100698,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",0,249,2,0
24717,100453,104445,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24718,100535,104023,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24719,100471,101922,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24720,100518,101061,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24721,100513,103276,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0,249,2,0
24722,100438,109576,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24723,100478,103172,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24724,100458,102374,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24725,100442,101461,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24726,100506,102039,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0, 1]",1,249,2,0
24727,100539,105210,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24728,100496,104676,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24729,100485,102897,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24730,100460,76002,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24731,100542,104668,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24732,100452,105994,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24733,100481,103135,0,2016-05-10 15:49:00,"[1, 1, 1, 1, 1, 0, 0, 0]",0,249,2,0
24734,107592,74450,0,2016-05-11 13:50:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,250,2,2
24735,107595,55935,0,2016-05-11 13:51:00,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",0,250,2,2
24736,107594,79495,0,2016-05-11 13:51:00,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",0,250,2,2
24737,107593,74634,0,2016-05-11 13:51:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,250,2,2
24738,100426,38987,0,2016-05-11 13:51:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",0,250,2,2
24739,100501,102597,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",0,250,2,2
24740,100469,69458,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,250,2,2
24741,100493,102071,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0,250,2,2
24742,100498,103064,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0,250,2,2
24743,100530,103747,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,250,2,2
24744,100519,106758,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0,250,2,2
24745,100459,107064,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,250,2,2
24746,100495,102207,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",0,250,2,2
24747,100494,86130,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0,250,2,2
24748,100506,102039,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0,250,2,2
24749,100515,106431,0,2016-05-11 13:52:00,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1,250,2,2
24750,100327,62728,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24751,100353,67038,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24752,100348,64464,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24753,100360,74832,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24754,100359,73134,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24755,100376,73594,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24756,100322,70258,0,2016-05-11 14:04:00,"[1, 1, 1, 1]",1,250,2,2
24757,100349,73023,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24758,100340,73459,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24759,100370,73033,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1, 1]",0,250,2,2
24760,100382,73280,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24761,100329,62814,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1, 1]",0,250,2,2
24762,100352,83446,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24763,100330,67902,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24764,100350,73290,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24765,100351,73304,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24766,100375,73615,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24767,100389,75620,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24768,100368,75090,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24769,100374,64072,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24770,100320,73296,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24771,100339,69899,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24772,100347,73583,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24773,100344,73690,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24774,100379,72035,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24775,100321,72748,0,2016-05-11 14:04:00,"[0, 1, 0, 0]",1,250,2,2
24776,100328,63898,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24777,100369,74562,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24778,100384,73403,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24779,100373,61478,0,2016-05-11 14:04:00,"[0, 0, 1, 1, 0]",1,250,2,2
24780,100338,73989,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24781,100345,63083,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24782,100363,69925,0,2016-05-11 14:04:00,"[0, 0, 0, 1]",0,250,2,2
24783,100356,71854,0,2016-05-11 14:04:00,"[1, 1, 1, 1, 1, 1]",1,250,2,2
24784,100383,73213,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24785,100343,70570,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24786,100372,74064,0,2016-05-11 14:04:00,"[0, 0, 1, 1, 1]",0,250,2,2
24787,100325,63573,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24788,100385,74560,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24789,100346,69972,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24790,100377,72163,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24791,100380,77736,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24792,100326,62610,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24793,100355,71097,0,2016-05-11 14:04:00,"[1, 1, 0, 1, 1, 1, 0, 1]",0,250,2,2
24794,100342,73050,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24795,100341,77007,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24796,100358,67979,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24797,100323,65224,0,2016-05-11 14:04:00,"[0, 0, 1]",1,250,2,2
24798,100354,69578,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24799,100386,73593,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24800,100381,76761,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24801,100324,63487,0,2016-05-11 14:04:00,"[1, 1, 0, 0]",1,250,2,2
24802,100357,73574,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24803,100362,70137,0,2016-05-11 14:04:00,"[1, 1, 1, 1, 1, 1]",1,250,2,2
24804,100311,78105,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24805,100272,65818,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1, 1, 1]",0,250,2,2
24806,100333,70591,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24807,100286,62503,0,2016-05-11 14:04:00,"[0, 1, 0, 0]",0,250,2,2
24808,100315,72340,0,2016-05-11 14:04:00,"[0, 0, 0, 1]",0,250,2,2
24809,100285,65781,0,2016-05-11 14:04:00,"[0, 1, 0, 0]",0,250,2,2
24810,100284,68403,0,2016-05-11 14:04:00,"[0, 1, 0, 0]",1,250,2,2
24811,100390,69945,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24812,100316,72877,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24813,100283,67348,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24814,100282,65746,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24815,100281,69257,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24816,100280,66822,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24817,100279,70420,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24818,100278,70476,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24819,100334,68617,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24820,100277,62221,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24821,100276,63062,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24822,100275,63863,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24823,100274,47252,0,2016-05-11 14:04:00,"[0, 1, 0, 1, 0, 1, 0]",1,250,2,2
24824,100364,74888,0,2016-05-11 14:04:00,"[1, 1, 1, 1, 1, 1]",1,250,2,2
24825,100273,82119,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1, 1, 1, 1]",0,250,2,2
24826,100317,63566,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24827,100365,72901,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1]",0,250,2,2
24828,100318,73943,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24829,100366,64971,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24830,100335,74306,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24831,100367,73871,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24832,100336,72456,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24833,100287,73698,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24834,100319,66767,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24835,100391,67669,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24836,100289,73299,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24837,100310,64214,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24838,100309,73460,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24839,100312,74564,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24840,100308,65706,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1, 1, 1]",1,250,2,2
24841,100307,62458,0,2016-05-11 14:04:00,"[0, 0, 0, 0, 1, 1, 1]",1,250,2,2
24842,100306,72218,0,2016-05-11 14:04:00,"[0, 0, 0, 1]",0,250,2,2
24843,100305,64529,0,2016-05-11 14:04:00,"[0, 0, 0, 1]",0,250,2,2
24844,100304,72344,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24845,100303,76425,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24846,100313,74431,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24847,100302,72226,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24848,100332,75400,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24849,100393,68269,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24850,100301,76093,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24851,100300,73864,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24852,100299,75805,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24853,100298,76957,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24854,100297,66270,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24855,100296,71755,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24856,100392,74953,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24857,100295,70062,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24858,100294,69421,0,2016-05-11 14:04:00,"[0, 0, 0, 1]",0,250,2,2
24859,100314,68820,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24860,100293,72145,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24861,100292,74186,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24862,100291,73075,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1]",0,250,2,2
24863,100290,73219,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24864,100288,72364,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24865,100331,71420,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24866,100371,77773,0,2016-05-11 14:04:00,"[0, 0, 0, 1, 1]",0,250,2,2
24867,100361,61541,0,2016-05-11 14:04:00,"[1, 1, 1, 1, 1, 1]",1,250,2,2
24868,100388,68935,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24869,100337,73975,0,2016-05-11 14:04:00,"[0, 0, 0]",0,250,2,2
24870,100387,64626,0,2016-05-11 14:04:00,"[0, 0, 0]",1,250,2,2
24871,107598,80976,0,2016-05-11 15:35:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,250,2,0
24872,107599,58264,0,2016-05-11 15:35:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,250,2,0
24873,107597,72239,0,2016-05-11 15:35:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1,250,2,0
24874,107596,75713,0,2016-05-11 15:35:00,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",1,250,2,0
24875,122571,603207,0,2016-05-11 15:36:00,"[1, 1]",1,250,0,0
24876,122576,613325,0,2016-05-11 15:36:00,"[1, 1, 1]",1,250,0,0
24877,107600,67116,0,2016-05-11 15:36:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,250,2,0
24878,122566,609667,0,2016-05-11 15:36:00,"[1, 1, 0]",1,250,0,0
24879,122571,603207,0,2016-05-12 08:06:00,"[1, 1, 1]",0,251,0,2
24880,107598,80976,0,2016-05-12 08:06:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24881,107596,75713,0,2016-05-12 08:06:00,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",0,251,2,2
24882,107600,67116,0,2016-05-12 08:06:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24883,107597,72239,0,2016-05-12 08:06:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1,251,2,2
24884,107599,58264,0,2016-05-12 08:06:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,251,2,2
24885,122566,609667,0,2016-05-12 08:06:00,"[1, 1, 1, 0]",1,251,0,2
24886,100832,74725,0,2016-05-12 08:57:00,"[1, 0, 0, 0, 1, 0, 1]",0,251,2,2
24887,100831,76455,0,2016-05-12 08:57:00,"[1, 0, 0, 0, 1, 0]",0,251,2,2
24888,100830,60673,0,2016-05-12 08:57:00,"[1, 0, 0, 0, 1, 0]",0,251,2,2
24889,100259,169727,0,2016-05-12 09:07:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24890,100258,180273,0,2016-05-12 09:07:00,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24891,100257,183494,0,2016-05-12 09:07:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24892,100256,345042,0,2016-05-12 09:07:00,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1,251,1,2
24893,100255,110340,0,2016-05-12 09:07:00,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,251,2,2
24894,100254,106450,0,2016-05-12 09:07:00,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,251,2,2
24895,100252,117780,0,2016-05-12 09:07:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24896,100253,107459,0,2016-05-12 09:07:00,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0,251,2,2
24897,100251,102229,0,2016-05-12 09:07:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24898,100250,119431,0,2016-05-12 09:07:00,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,251,2,2
24899,85649,67058,0,2016-05-12 09:14:00,"[1, 0, 0, 0, 0, 1, 1]",1,251,2,2
24900,85646,67183,0,2016-05-12 09:14:00,"[1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24901,85647,71099,0,2016-05-12 09:14:00,"[1, 0, 0, 0, 0, 1, 1]",1,251,2,2
24902,85648,60721,0,2016-05-12 09:14:00,"[1, 0, 0, 0, 0, 1, 1]",1,251,2,2
24903,85647,71099,0,2016-05-12 09:43:00,"[1, 1, 0, 0, 0, 0, 1, 1]",0,251,2,2
24904,85648,60721,0,2016-05-12 09:43:00,"[1, 1, 0, 0, 0, 0, 1, 1]",0,251,2,2
24905,85649,67058,0,2016-05-12 09:43:00,"[1, 1, 0, 0, 0, 0, 1, 1]",0,251,2,2
24906,100321,72748,0,2016-05-12 10:28:00,"[1, 0, 1, 0, 0]",1,251,2,2
24907,100320,73296,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",1,251,2,2
24908,100322,70258,0,2016-05-12 10:29:00,"[1, 1, 1, 1, 1]",1,251,2,2
24909,100293,72145,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",0,251,2,2
24910,100324,63487,0,2016-05-12 10:29:00,"[1, 1, 1, 0, 0]",1,251,2,2
24911,100328,63898,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",0,251,2,2
24912,100323,65224,0,2016-05-12 10:29:00,"[1, 0, 0, 1]",0,251,2,2
24913,100358,67979,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",0,251,2,2
24914,100292,74186,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",1,251,2,2
24915,100361,61541,0,2016-05-12 10:29:00,"[1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24916,100321,72748,0,2016-05-12 10:29:00,"[1, 1, 0, 1, 0, 0]",0,251,2,2
24917,100281,69257,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",0,251,2,2
24918,100274,47252,0,2016-05-12 10:29:00,"[1, 0, 1, 0, 1, 0, 1, 0]",0,251,2,2
24919,100308,65706,0,2016-05-12 10:29:00,"[1, 0, 0, 0, 1, 1, 1, 1]",0,251,2,2
24920,100356,71854,0,2016-05-12 10:29:00,"[1, 1, 1, 1, 1, 1, 1]",1,251,2,2
24921,100319,66767,0,2016-05-12 10:29:00,"[1, 0, 0, 0]",1,251,2,2
24922,100284,68403,0,2016-05-12 10:29:00,"[1, 0, 1, 0, 0]",0,251,2,2
24923,100307,62458,0,2016-05-12 10:29:00,"[1, 0, 0, 0, 0, 1, 1, 1]",0,251,2,2
24924,100356,71854,0,2016-05-12 13:45:00,"[1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,0
24925,100324,63487,0,2016-05-12 13:51:00,"[1, 1, 1, 1, 0, 0]",1,251,2,0
24926,100319,66767,0,2016-05-12 13:51:00,"[1, 1, 0, 0, 0]",1,251,2,0
24927,100274,47252,0,2016-05-12 13:51:00,"[0, 1, 0, 1, 0, 1, 0, 1, 0]",0,251,2,0
24928,100322,70258,0,2016-05-12 13:51:00,"[1, 1, 1, 1, 1, 1]",1,251,2,0
24929,100320,73296,0,2016-05-12 13:51:00,"[1, 1, 0, 0, 0]",1,251,2,0
24930,100361,61541,0,2016-05-12 13:51:00,"[1, 1, 1, 1, 1, 1, 1, 1]",1,251,2,0
24931,100292,74186,0,2016-05-12 13:51:00,"[1, 1, 0, 0, 0]",0,251,2,0
24932,100320,73296,0,2016-05-12 14:19:00,"[1, 1, 1, 0, 0, 0]",1,251,2,0
24933,107460,75554,0,2016-05-12 15:09:00,"[1, 0, 0, 1, 1, 0, 0, 0]",0,251,2,0
24934,107461,81189,0,2016-05-12 15:10:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24935,107464,87870,0,2016-05-12 15:12:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24936,107465,88652,0,2016-05-12 15:12:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24937,107466,88194,0,2016-05-12 15:12:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24938,107467,87358,0,2016-05-12 15:12:00,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",0,251,2,0
24939,107462,86314,0,2016-05-12 15:12:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24940,107463,92666,0,2016-05-12 15:12:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24941,107469,88913,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24942,107472,73225,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24943,107470,76492,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24944,107473,79532,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24945,107468,87459,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24946,107471,73215,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24947,107474,72894,0,2016-05-12 15:13:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24948,107476,67829,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24949,107479,76549,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24950,107481,76163,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24951,107475,70876,0,2016-05-12 15:14:00,"[1, 0, 0, 0, 1, 1, 0, 0]",0,251,2,0
24952,107478,72297,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24953,107477,38833,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24954,107480,75307,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24955,107482,71824,0,2016-05-12 15:14:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24956,107490,76109,0,2016-05-12 15:15:00,"[0, 0, 1, 1, 0, 1, 1, 0]",0,251,2,0
24957,107487,74829,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24958,107485,58011,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24959,107486,75298,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24960,107484,57175,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",0,251,2,0
24961,107489,77054,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24962,107483,70923,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24963,107488,73885,0,2016-05-12 15:15:00,"[1, 0, 0, 1, 1, 0, 0]",0,251,2,0
24964,107497,69949,0,2016-05-12 15:16:00,"[0, 0, 1, 1, 0, 1, 1, 0]",0,251,2,0
24965,107499,71073,0,2016-05-12 15:16:00,"[0, 0, 1, 1, 0, 0]",0,251,2,0
24966,107494,73319,0,2016-05-12 15:16:00,"[0, 0, 1, 1, 0, 0]",0,251,2,0
