Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
29469;102163;55844;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1];0;275
29470;83069;55577;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29471;82958;55661;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29472;82542;55659;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29473;82864;57587;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29474;83071;54594;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29475;78235;57310;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29476;82938;56162;0;2016-08-19 13:47:00;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0];1;275
29477;101919;57613;0;2016-08-19 13:47:00;[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1];0;275
29478;83070;54791;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29479;82757;60259;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29480;82432;56187;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;275
29481;82761;58376;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1];0;275
29482;82861;56043;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29483;101925;57261;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29484;82698;55870;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29485;83134;56462;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29486;82858;56432;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29487;82886;55794;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;275
29488;82769;60587;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];0;275
29489;78233;57533;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29490;82541;54796;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29491;82963;55910;0;2016-08-19 13:47:00;[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1];0;275
29492;82962;55756;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29493;82697;55178;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];0;275
29494;82767;58747;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29495;82859;60034;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29496;82480;55397;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29497;83135;54767;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29498;118619;59472;0;2016-08-19 13:47:00;[0, 1, 0, 1, 1];0;275
29499;82766;59719;0;2016-08-19 13:47:00;[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1];0;275
29500;82844;59754;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29501;82699;56318;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29502;102125;60671;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29503;82701;56593;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29504;82857;55817;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29505;82884;57266;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;275
29506;78234;56234;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29507;82434;57460;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1];0;275
29508;83132;54312;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29509;82795;55614;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29510;82762;57954;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0];0;275
29511;82771;60123;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;275
29512;82937;55317;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29513;82700;54866;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];0;275
29514;82860;57447;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29515;82763;56184;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0];0;275
29516;82961;58355;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29517;82764;58095;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29518;83133;55033;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29519;82770;57084;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];0;275
29520;82964;54524;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;275
29521;82705;54741;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29522;78245;56448;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29523;82774;58294;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;275
29524;82707;55235;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29525;124068;60324;0;2016-08-19 13:47:00;[0];0;275
29526;82441;58132;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1];1;275
29527;83075;54367;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29528;82957;57870;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29529;82754;56852;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;275
29530;83125;56452;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29531;82530;54944;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29532;82775;57448;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];0;275
29533;83124;55735;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29534;82708;55230;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29535;82941;54567;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29536;82845;58678;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29537;82753;56445;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29538;82556;56575;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;275
29539;83077;55530;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29540;82538;57654;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29541;83123;55429;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29542;82540;56754;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29543;83078;55876;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29544;82792;55172;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;275
29545;82776;55894;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];0;275
29546;82752;59809;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29547;82865;54870;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29548;82751;59973;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29549;82791;56319;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29550;102127;59755;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29551;83079;55220;0;2016-08-19 13:47:00;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29552;82965;55373;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275
29553;82940;55055;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29554;78236;55042;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29555;83076;56335;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29556;83127;55004;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29557;82755;56918;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29558;82855;54438;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29559;82425;54746;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;275
29560;82793;56866;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29561;83126;54792;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29562;83074;55114;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29563;82756;60585;0;2016-08-19 13:47:00;[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1];0;275
29564;82706;55013;0;2016-08-19 13:47:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275
29565;112543;90944;0;2016-08-19 13:54:00;[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];1;275
29566;112545;601046;0;2016-08-19 13:54:00;[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];1;275
29567;115705;460341;0;2016-08-19 14:07:00;[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0];1;275
29568;115631;23889;0;2016-08-19 14:07:00;[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0];0;275
29569;116303;579098;0;2016-08-19 14:08:00;[1, 1, 1, 1];1;275
29570;116627;601580;0;2016-08-19 14:08:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;275
29571;115916;138469;0;2016-08-19 14:08:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;275
29572;116126;586876;0;2016-08-19 14:08:00;[1, 1, 0, 0, 0, 0, 1, 0, 0, 1];0;275
29573;116675;590740;0;2016-08-19 14:08:00;[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1];1;275
29574;115978;572425;0;2016-08-19 14:08:00;[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;275
29575;118526;577506;0;2016-08-19 14:09:00;[1, 1, 0, 1, 0, 0, 0];0;275
29576;117013;599868;0;2016-08-19 14:09:00;[1, 1, 0, 0, 0, 0, 0, 1];1;275
29577;116962;598832;0;2016-08-19 14:09:00;[1, 1, 0, 0, 0, 0, 0, 1, 1];1;275
29578;118647;293464;0;2016-08-19 14:09:00;[1, 1, 0, 1, 1];1;275
29579;117489;596135;0;2016-08-19 14:09:00;[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1];1;275
29580;116680;575013;0;2016-08-19 14:09:00;[1, 1, 0, 1, 0, 0, 0, 1];1;275
29581;118525;590599;0;2016-08-19 14:09:00;[1, 1, 0, 1, 0, 0, 0, 0, 1];0;275
29582;118729;593845;0;2016-08-19 14:10:00;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1];1;275
29583;123052;174825;0;2016-08-19 14:10:00;[1, 1, 0];0;275
29584;122993;585388;0;2016-08-19 14:10:00;[1, 1, 0];0;275
29585;123976;593688;0;2016-08-19 14:10:00;[1, 1, 1];1;275
29586;120915;578420;0;2016-08-19 14:10:00;[1, 1, 0, 0];0;275
29587;123069;587727;0;2016-08-19 14:10:00;[1, 1, 0];1;275
29588;123025;574220;0;2016-08-19 14:10:00;[1, 1, 0];0;275
29589;124167;75261;0;2016-08-19 14:11:00;[1, 1, 0];1;275
29590;108385;16543;0;2016-08-22 06:52:00;[0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1];0;276
29591;108383;5023;0;2016-08-22 06:52:00;[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1];0;277
29592;108384;573624;0;2016-08-22 06:52:00;[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1];0;277
29593;108388;582012;0;2016-08-22 06:53:00;[0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1];1;277
29594;108391;572906;0;2016-08-22 06:53:00;[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1];0;277
29595;108386;584025;0;2016-08-22 06:53:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1];0;277
29596;108387;563338;0;2016-08-22 06:53:00;[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1];1;277
29597;108390;569947;0;2016-08-22 06:53:00;[0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;277
29598;108389;572364;0;2016-08-22 06:53:00;[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;277
29599;108392;552023;0;2016-08-22 06:53:00;[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1];0;277
29600;108389;572364;0;2016-08-22 08:03:00;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;277
29601;108388;582012;0;2016-08-22 08:03:00;[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1];1;277
29602;108387;563338;0;2016-08-22 08:03:00;[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1];0;277
29603;115705;460341;0;2016-08-22 08:45:00;[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0];1;277
29604;82505;55351;0;2016-08-22 13:34:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1];1;277
29605;82503;54878;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0];1;277
29606;82482;56501;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29607;82502;54467;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0];1;277
29608;82452;55366;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29609;82463;57649;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];1;277
29610;82458;57036;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29611;82462;56853;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0];1;277
29612;82457;55690;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29613;82450;57149;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29614;82499;57793;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29615;82471;54924;0;2016-08-22 13:34:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;277
29616;82501;56108;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29617;82496;56442;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1];1;277
29618;82451;55239;0;2016-08-22 13:34:00;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29619;82494;57241;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29620;82449;55065;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29621;82472;54366;0;2016-08-22 13:34:00;[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29622;82487;55235;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29623;82461;56578;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29624;82491;55937;0;2016-08-22 13:34:00;[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1];1;277
29625;82454;55394;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29626;82504;55301;0;2016-08-22 13:34:00;[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0];1;277
29627;82460;56147;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0];1;277
29628;82500;56233;0;2016-08-22 13:34:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;277
29629;82480;55397;0;2016-08-22 13:34:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;277
29630;82488;57416;0;2016-08-22 13:34:00;[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1];1;277
